1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,“ú•t,”N
0,0,0,0,0,0,0,10.95486621,42.0611044,87.85513688,114.4969265,142.582218,133.2126423,80.22979126,67.17226012,29.25781817,7.300131105,0.521437936,0,0,0,0,0,0,1ŒŽ27“ú,2011
0,0,0,0,0,0,0,4.171503489,46.52385172,107.9539828,133.9046482,116.3301385,113.9586152,27.63621061,37.38829911,7.300131105,1.564313808,0.521437936,0,0,0,0,0,0,1ŒŽ28“ú,2011
0,0,0,0,0,0,0,1.042875872,3.650065553,8.864444913,7.300131105,24.507583,23.46470712,130.9448411,48.29017743,22.40693956,3.128627616,0.521437936,0,0,0,0,0,0,1ŒŽ29“ú,2011
0,0,0,0,0,0,0,2.085751744,6.778693169,19.29320364,18.25032776,35.73629849,89.45878836,61.35502695,38.84421833,16.16457602,5.735817297,0.521437936,0,0,0,0,0,0,1ŒŽ30“ú,2011
0,0,0,0,0,0,0,3.128627616,19.29320364,38.04898424,70.66424716,77.28215259,46.16671359,45.60247709,89.06024876,32.65392566,15.13570879,1.042875872,0,0,0,0,0,0,1ŒŽ31“ú,2011
0,0,0,0,0,0,0,5.735817297,18.7717657,31.07064077,34.17406453,47.7940721,38.86340449,45.05830083,33.52978834,28.92530685,12.51918002,0.521437936,0,0,0,0,0,0,2ŒŽ1“ú,2016
0,0,0,0,0,0,0,8.343006977,24.86966614,43.36173956,54.2628629,72.51488553,106.9754327,66.96306659,94.98707446,84.75201993,12.06778532,1.042875872,0,0,0,0,0,0,2ŒŽ2“ú,2016
0,0,0,0,0,0,0,1.564313808,9.385882849,23.98614506,17.20745189,11.47163459,11.47163459,11.47163459,13.0359484,7.300131105,4.692941425,0,0,0,0,0,0,0,2ŒŽ3“ú,2016
0,0,0,0,0,0,0,3.650065553,21.72955297,41.91519558,53.51855719,53.71340415,25.55045887,42.52159727,8.864444913,23.17813479,12.00241163,1.042875872,0,0,0,0,0,0,2ŒŽ4“ú,2016
0,0,0,0,0,0,0,5.735817297,14.07882427,30.01210183,44.63125461,33.89346585,60.51461327,55.15607421,29.00218903,21.37895538,11.47163459,1.564313808,0,0,0,0,0,0,2ŒŽ5“ú,2016
0,0,0,0,0,0,0,18.61593178,62.97188333,114.1228117,140.0322831,163.102708,166.6478676,133.3828701,117.9632838,77.2897685,14.60960131,1.564313808,0,0,0,0,0,0,2ŒŽ6“ú,2016
0,0,0,0,0,0,0,2.60718968,3.650065553,10.95019666,34.9384111,73.86015253,32.85058997,38.14349597,26.59333474,41.74883438,6.257255233,1.042875872,0,0,0,0,0,0,2ŒŽ7“ú,2016
0,0,0,0,0,0,0,2.60718968,10.95019666,14.60026221,73.95005955,28.60184758,23.98614506,48.24234476,73.79029919,39.07051871,8.864444913,1.042875872,0,0,0,0,0,0,2ŒŽ8“ú,2016
0,0,0,0,0,0,0,10.95019666,30.48800351,96.67650749,144.0252324,163.3528642,114.5821306,88.32449405,60.29889977,34.97268956,11.47163459,1.564313808,0,0,0,0,0,0,2ŒŽ9“ú,2016
0,0,0,0,0,0,0,20.65483789,57.3960005,113.2662484,121.7801311,169.3451948,158.6420395,71.72955048,17.20745189,10.95019666,8.343006977,1.564313808,0,0,0,0,0,0,2ŒŽ10“ú,2016
0,0,0,0,0,0,0,9.385882849,38.24035557,65.57140135,74.68548625,76.98381467,80.87133368,108.3453042,123.0998391,55.42918414,17.21212144,2.085751744,0,0,0,0,0,0,2ŒŽ11“ú,2016
0,0,0,0,0,0,0.521437936,19.43758623,68.52539541,113.624807,152.1321725,172.2655047,141.467046,127.0781857,69.75650018,76.89233819,19.30254273,2.085751744,0,0,0,0,0,0,2ŒŽ12“ú,2016
0,0,0,0,0,0,0,14.49870827,22.05446782,42.46889672,114.749521,117.6266097,41.29937649,36.75217774,29.20052442,10.42875872,3.128627616,0.521437936,0,0,0,0,0,0,2ŒŽ13“ú,2016
0,0,0,0,0,0,0,2.60718968,5.214379361,18.7717657,31.28627616,91.39509963,55.59143618,49.18594969,33.47306755,34.31884181,17.78959397,2.085751744,0,0,0,0,0,0,2ŒŽ14“ú,2016
0,0,0,0,0,0,0.521437936,20.1357315,61.39118472,108.6337557,133.226809,112.3284783,104.0350696,66.15670663,44.8676892,25.37600439,9.385882849,1.042875872,0,0,0,0,0,0,2ŒŽ15“ú,2016
0,0,0,0,0,0,0,2.085751744,8.343006977,15.64313808,31.63288235,40.17202082,41.75453155,28.15764855,15.12170015,7.300131105,4.692941425,1.564313808,0,0,0,0,0,0,2ŒŽ16“ú,2016
0,0,0,0,0,0,0.521437936,9.385882849,28.4678801,111.9306193,148.4161201,147.1961917,95.49440661,59.2545645,53.45491291,67.87518204,18.78577435,2.60718968,0,0,0,0,0,0,2ŒŽ17“ú,2016
0,0,0,0,0,0,0.521437936,8.864444913,30.28789168,41.67189886,31.28627616,33.37202791,82.51754322,74.57373949,46.11470922,21.90039332,13.55738634,3.128627616,0,0,0,0,0,0,2ŒŽ18“ú,2016
0,0,0,0,0,0,0,5.735817297,32.87377375,24.507583,60.08794829,59.09786267,50.77336185,47.49620685,59.80221176,23.98614506,13.55738634,3.650065553,0,0,0,0,0,0,2ŒŽ19“ú,2016
0,0,0,0,0,0,0,16.50866868,63.37626809,107.0500619,151.1099893,154.9860832,42.10096485,51.34814254,29.72196236,23.46470712,16.16924557,3.128627616,0,0,0,0,0,0,2ŒŽ20“ú,2016
0,0,0,0,0,0,1.042875872,21.29821658,14.60026221,19.29320364,25.02902093,56.52679418,62.19584841,96.0631594,60.62654207,49.57671459,15.66648583,1.042875872,0,0,0,0,0,0,2ŒŽ21“ú,2016
0,0,0,0,0,0,1.042875872,7.300131105,28.38885994,66.98457424,62.01207388,71.74918706,67.07502435,50.27754237,52.26183819,50.56733949,9.907320786,4.171503489,0,0,0,0,0,0,2ŒŽ22“ú,2016
0,0,0,0,0,0,0.521437936,10.95019666,46.9662752,77.22531627,146.0095247,111.2333638,64.96205103,156.6626341,121.1250013,76.09371596,20.35008816,4.171503489,0,0,0,0,0,0,2ŒŽ23“ú,2016
0,0,0,0,0,0,1.042875872,7.300131105,8.343006977,9.907320786,21.37895538,31.48895503,30.44795806,30.97750541,27.63621061,37.02535082,15.14504789,1.042875872,0,0,0,0,0,0,2ŒŽ24“ú,2016
0,0,0,0,0,0,1.042875872,9.907320786,28.91489857,43.51481443,26.0718968,38.29864713,83.22003183,76.56645092,28.15764855,16.20730723,16.17391512,3.128627616,0,0,0,0,0,0,2ŒŽ25“ú,2016
0,0,0,0,0,0,1.564313808,10.95019666,51.13808639,121.6094055,153.4136037,129.8405226,147.43872,160.5546158,131.6197408,91.86691138,14.25626715,4.702280523,0,0,0,0,0,0,2ŒŽ26“ú,2016
0,0,0,0,0,0,1.564313808,19.6469925,60.14467687,42.95036014,55.1449553,55.66048732,66.94077521,34.93634172,49.5031242,50.26622799,17.73355938,4.171503489,0,0,0,0,0,0,2ŒŽ27“ú,2016
0,0,0,0,0,0,0.521437936,3.650065553,6.257255233,6.257255233,15.12170015,39.82047561,36.69340713,32.52849058,62.59879333,9.385882849,18.79511345,1.042875872,0,0,0,0,0,0,2ŒŽ28“ú,2016
0,0,0,0,0,0,1.564313808,32.35817399,48.09337436,90.2930153,139.146926,132.1777554,153.5245043,170.8722969,143.9853489,105.2280433,16.38404484,5.228388009,0,0,0,0,0,0,3ŒŽ1“ú,2011
0,0,0,0,0,0,1.042875872,34.2854177,68.05692792,125.8464733,65.82902336,46.07211498,75.39257088,21.37895538,38.27125733,71.55468412,19.93604985,4.171503489,0,0,0,0,0,0,3ŒŽ2“ú,2011
0,0,0,0,0,0,2.085751744,19.0188431,25.02902093,95.74279415,130.5511836,155.8019387,157.244407,126.9972566,89.71226448,73.04173767,20.47616599,5.223718459,0,0,0,0,0,0,3ŒŽ3“ú,2011
0,0,0,0,0,0,0.521437936,4.171503489,18.7717657,14.60026221,13.0359484,19.29320364,20.85751744,23.98614506,14.07882427,8.864444913,3.128627616,0.521437936,0,0,0,0,0,0,3ŒŽ4“ú,2011
0,0,0,0,0,0,1.564313808,14.60026221,29.92054607,63.53312251,139.2291229,148.604319,169.6961101,162.5852641,124.5379172,89.45383719,16.87746548,5.228388009,0,0,0,0,0,0,3ŒŽ5“ú,2011
0,0,0,0,0,0,2.085751744,24.43612007,84.75760838,126.316096,160.9286963,186.1574673,187.274951,166.2037383,138.0229122,63.51836107,15.12170015,1.564313808,0,0,0,0,0,0,3ŒŽ6“ú,2011
0,0,0,0,0,0,0,2.085751744,3.650065553,13.0359484,15.64313808,41.88697182,47.79173774,18.25032776,9.907320786,19.29320364,9.385882849,1.042875872,0,0,0,0,0,0,3ŒŽ7“ú,2011
0,0,0,0,0,0,3.128627616,17.72888983,30.95060298,13.55738634,14.60026221,26.0718968,22.42183125,22.94326919,25.02902093,24.507583,24.28987349,3.650065553,0,0,0,0,0,0,3ŒŽ8“ú,2011
0,0,0,0,0,0,1.564313808,11.47163459,18.25032776,33.02284965,51.26894494,49.70325157,47.61838688,31.97877121,65.43635542,61.8306478,45.39689972,4.692941425,0,0,0,0,0,0,3ŒŽ9“ú,2011
0,0,0,0,0,0,5.214379361,41.79779772,98.08024041,139.5332131,130.3671051,114.2004765,100.6715888,133.7290965,69.36434692,57.13761415,42.72939148,5.759165043,0,0,0,0,0,0,3ŒŽ10“ú,2011
0,0,0,0,0,0,2.60718968,13.55738634,27.80977471,38.75240737,53.34923796,62.21257055,67.9491294,54.91608057,46.57956911,29.38720406,10.95019666,2.085751744,0,0,0,0,0,0,3ŒŽ11“ú,2011
0,0,0,0,0,0,3.650065553,35.85797386,85.40956604,130.9113571,163.7476445,159.6568687,180.8536089,175.328649,148.9527859,107.4853167,52.88833495,6.797371366,0,0,0,0,0,0,3ŒŽ12“ú,2011
0,0,0,0,0,0,1.042875872,5.214379361,14.07882427,34.57480233,23.98614506,19.29320364,42.97071403,87.64261321,84.9549065,78.86412623,43.36263743,7.314139753,0,0,0,0,0,0,3ŒŽ13“ú,2011
0,0,0,0,0,0,5.233057558,47.63197863,80.16762064,85.69175013,55.06017607,26.0718968,74.14026216,73.36583707,109.0542248,101.6014904,42.86740975,6.271263881,0,0,0,0,0,0,3ŒŽ14“ú,2011
0,0,0,0,0,0,5.745156396,42.56031441,90.75234489,125.6277001,156.3931584,174.2917525,164.1163242,163.058555,140.6245008,87.32336227,29.19095898,6.778693169,0,0,0,0,0,0,3ŒŽ15“ú,2011
0,0,0,0,0,0,0.521437936,3.128627616,3.650065553,10.95019666,21.37895538,26.59333474,17.20745189,14.60026221,9.907320786,3.128627616,5.214379361,0.521437936,0,0,0,0,0,0,3ŒŽ16“ú,2011
0,0,0,0,0,0,1.564313808,16.68601395,28.77534129,97.90774851,87.75582998,94.25753889,142.2838065,88.31146659,108.4203561,66.57626629,38.07637614,4.171503489,0,0,0,0,0,0,3ŒŽ17“ú,2011
0,0,0,0,0,0,9.188107452,48.71856456,95.17974698,137.277086,167.544645,184.3527974,186.2591419,173.7071135,147.7368886,104.6512128,56.85244796,7.849586337,0,0,0,0,0,0,3ŒŽ18“ú,2011
0,0,0,0,0,0,4.171503489,15.12170015,32.99452789,46.02907304,43.421237,21.90039332,16.68601395,16.16457602,15.64313808,5.214379361,3.128627616,1.564313808,0,0,0,0,0,0,3ŒŽ19“ú,2011
0,0,0,0,0,0,1.042875872,9.907320786,23.98614506,54.82631486,111.2592507,151.1824907,74.39542709,122.1793738,77.59457122,46.83090211,47.38824895,10.44276737,0,0,0,0,0,0,3ŒŽ20“ú,2011
0,0,0,0,0,0,10.5982223,57.14976413,103.8408034,146.5761335,171.2876047,152.4991048,178.2292832,149.7335634,97.31175271,100.2696479,46.51555321,7.821569041,0,0,0,0,0,0,3ŒŽ21“ú,2011
0,0,0,0,0,0,6.907633806,37.85572308,74.24020468,82.16063077,126.3097295,174.0821536,132.1983218,128.1241648,95.50298617,112.458028,56.52997544,10.45210647,0,0,0,0,0,0,3ŒŽ22“ú,2011
0,0,0,0,0,0,11.71195754,49.18187147,79.79760924,117.2186324,146.5679517,149.3922574,97.66400442,51.23270062,28.67908648,15.12170015,5.735817297,0,0,0,0,0,0,0,3ŒŽ23“ú,2011
0,0,0,0,0,0,1.564313808,4.692941425,28.15764855,19.29320364,38.06496933,37.02209346,43.80078663,82.73742336,63.144092,65.57241708,21.31078022,1.042875872,0,0,0,0,0,0,3ŒŽ24“ú,2011
0,0,0,0,0,0,2.60718968,23.8977568,24.507583,43.12229089,91.1185093,62.28728414,129.7137499,72.74041585,53.9405532,24.5848262,25.45723707,3.650065553,0,0,0,0,0,0,3ŒŽ25“ú,2011
0,0,0,0,0,0,5.214379361,7.821569041,18.25032776,23.98614506,48.09759126,162.5893814,168.8943168,158.3346127,90.85804926,28.21371096,26.95322487,7.300131105,0,0,0,0,0,0,3ŒŽ26“ú,2011
0,0,0,0,0,0,15.40181117,55.2277546,94.68176847,132.7505077,163.5574201,181.0649102,178.7863017,158.9188822,113.8737329,89.35437682,53.90394469,9.94467718,0,0,0,0,0,0,3ŒŽ27“ú,2011
0,0,0,0,0,0,12.07523524,16.68601395,41.94554089,51.86044667,79.34120316,61.77237292,36.50065553,29.20052442,32.32915204,15.64313808,7.300131105,2.60718968,0,0,0,0,0,0,3ŒŽ28“ú,2011
0,0,0,0,0,0,0,2.60718968,5.214379361,21.37895538,11.47163459,12.51451047,13.0359484,12.51451047,4.171503489,2.60718968,1.042875872,0.521437936,0,0,0,0,0,0,3ŒŽ29“ú,2011
0,0,0,0,0,0,1.564313808,11.99307253,40.78164068,89.4787989,95.84843817,90.08270378,192.3211131,178.1266289,140.8778913,78.8290559,58.29413091,9.954016279,0.521437936,0,0,0,0,0,3ŒŽ30“ú,2011
0,0,0,0,0,0,15.6907954,56.44362021,90.88521916,93.26691441,146.210263,172.9922718,182.651857,90.99447636,40.25734416,28.15764855,33.68615652,8.864444913,0,0,0,0,0,0,3ŒŽ31“ú,2011
0,0,0,0,0,0.521437936,18.99720452,65.3745187,112.1606319,135.5111211,152.1752517,199.4944919,197.7274653,182.3497337,151.5347,110.4929453,62.79521075,11.0109008,0.521437936,0,0,0,0,0,4ŒŽ1“ú,2018
0,0,0,0,0,0.521437936,17.67463808,61.70291542,84.98082446,135.6955977,162.7981456,155.2277955,183.1110704,121.4228018,51.30284387,25.02902093,16.16457602,6.257255233,0,0,0,0,0,0,4ŒŽ2“ú,2018
0,0,0,0,0,0.521437936,6.257255233,20.85751744,5.735817297,9.907320786,47.03742571,80.78928512,45.99447755,95.2398233,37.02209346,33.45593985,22.42183125,10.96887485,0.521437936,0,0,0,0,0,4ŒŽ3“ú,2018
0,0,0,0,0,0.521437936,19.7910112,62.28551839,107.4677289,145.5142914,156.8235656,180.3248274,153.8502791,158.9090755,103.1543852,83.99291882,50.64194666,11.50899099,0.521437936,0,0,0,0,0,4ŒŽ4“ú,2018
0,0,0,0,0,1.042875872,21.44272578,62.58494294,105.6214536,142.4237059,153.8703326,162.5980629,163.8547286,142.6119222,98.35785995,51.85223298,32.39309719,15.1263697,0.521437936,0,0,0,0,0,4ŒŽ5“ú,2018
0,0,0,0,0,1.042875872,21.85677385,62.88956015,105.8248092,142.5625446,170.1137491,181.7859402,181.6163261,167.4054081,138.7324234,101.3553016,56.3791454,12.05844622,0.521437936,0,0,0,0,0,4ŒŽ6“ú,2018
0,0,0,0,0,1.042875872,9.907320786,19.29320364,36.58900513,45.98281214,53.28667686,88.7133146,32.85058997,8.343006977,7.300131105,4.692941425,2.60718968,1.042875872,0,0,0,0,0,0,4ŒŽ7“ú,2018
0,0,0,0,0,0,4.171503489,14.60026221,26.59333474,26.0718968,64.59614008,62.24945497,51.72020441,40.15072108,92.29279526,100.0907981,61.14083206,11.04825719,0.521437936,0,0,0,0,0,4ŒŽ8“ú,2018
0,0,0,0,0,1.564313808,24.82572638,60.11479145,103.2761722,137.7356979,153.444843,117.6475009,125.1036817,91.21525931,67.07319005,43.92629281,16.16457602,5.735817297,0,0,0,0,0,0,4ŒŽ9“ú,2018
0,0,0,0,0,0.521437936,2.085751744,5.214379361,6.778693169,11.99307253,27.11477268,30.76483823,40.67215901,30.24340029,26.0718968,6.257255233,4.171503489,1.042875872,0,0,0,0,0,0,4ŒŽ10“ú,2018
0,0,0,0,0,0,7.821569041,57.92656394,47.48140905,47.63392928,44.41464012,27.11477268,24.507583,15.12170015,7.300131105,4.692941425,4.171503489,3.128627616,0,0,0,0,0,0,4ŒŽ11“ú,2018
0,0,0,0,0,1.564313808,19.30012416,45.28881296,83.21170836,89.74885711,140.0492358,169.0917231,139.4703584,124.6274068,120.0323837,70.62197905,19.29320364,6.257255233,0.521437936,0,0,0,0,0,4ŒŽ12“ú,2018
0,0,0,0,0,0.521437936,7.821569041,28.21175075,51.77106596,87.19863871,128.6190978,102.3294295,88.56479036,47.01258075,18.7717657,27.11477268,14.60026221,3.128627616,0,0,0,0,0,0,4ŒŽ13“ú,2018
0,0,0,0,0,0,5.735817297,18.7717657,14.07882427,31.28627616,48.05927623,61.61795567,80.73182171,61.69197878,31.8077141,26.59333474,19.81464157,7.821569041,1.042875872,0,0,0,0,0,4ŒŽ14“ú,2018
0,0,0,0,0,0.521437936,10.95019666,31.85648458,106.9215509,142.4929647,169.189584,180.073452,179.1316647,166.2304709,136.2604786,96.18344659,51.23064191,15.15438699,1.042875872,0,0,0,0,0,4ŒŽ15“ú,2018
0,0,0,0,0,2.085751744,15.12170015,32.37534325,49.15095299,54.3864949,56.92022532,73.77725371,68.47426286,71.66860399,34.93634172,36.54130937,29.17710018,8.343006977,0.521437936,0,0,0,0,0,4ŒŽ16“ú,2018
0,0,0,0,0,0,3.128627616,15.64313808,20.85751744,25.55045887,28.15764855,27.11477268,20.33607951,24.507583,13.55738634,11.99307253,6.257255233,3.650065553,0,0,0,0,0,0,4ŒŽ17“ú,2018
0,0,0,0,0,0.521437936,9.385882849,6.257255233,12.51451047,15.64313808,13.0359484,20.85751744,26.0718968,27.63621061,17.20745189,27.11477268,11.47163459,5.214379361,0,0,0,0,0,0,4ŒŽ18“ú,2018
0,0,0,0,0,0.521437936,13.0359484,36.57821647,123.8847742,160.1472185,184.8248648,197.5638211,196.4068541,164.4919947,124.5084355,69.86341781,48.36851214,17.80360262,1.042875872,0,0,0,0,0,4ŒŽ19“ú,2018
0,0,0,0,0,2.61185923,22.73004101,77.80649332,129.8729082,118.2424172,143.4833923,193.0123758,192.4501498,172.6558751,146.2836305,104.7601569,57.69623138,13.12933939,2.085751744,0,0,0,0,0,4ŒŽ20“ú,2018
0,0,0,0,0,2.60718968,17.706645,41.26179237,110.3608243,146.6418867,171.1853435,186.4621508,184.1222765,167.3135985,138.047922,96.41376076,53.86838496,14.6656359,1.564313808,0,0,0,0,0,4ŒŽ21“ú,2018
0,0,0,0,0,3.654735102,32.54620358,73.74838747,121.8065675,155.5015314,177.6687534,189.7998262,186.1697159,171.8125905,143.0411709,102.8390973,58.54235435,14.68898365,2.085751744,0,0,0,0,0,4ŒŽ22“ú,2018
0,0,0,0,0,3.650065553,28.64595373,72.94044943,112.4344533,142.0835161,168.4098205,84.74633401,115.5729583,165.2225796,68.78960204,18.25032776,11.99307253,5.735817297,0,0,0,0,0,0,4ŒŽ23“ú,2018
0,0,0,0,0,0.521437936,3.128627616,6.778693169,8.343006977,7.300131105,10.95019666,20.85751744,17.72888983,16.16457602,9.385882849,8.343006977,7.821569041,4.171503489,0.521437936,0,0,0,0,0,4ŒŽ24“ú,2018
0,0,0,0,0,6.261924782,32.45028198,80.97371328,68.50944386,136.6858968,128.9596514,118.6632201,154.3234004,169.8924369,128.6419023,66.62726462,41.01977136,20.34074906,3.128627616,0,0,0,0,0,4ŒŽ25“ú,2018
0,0,0,0,0,4.702280523,35.64097821,78.49800142,121.0848133,154.0806801,172.8688831,186.2650326,97.54007432,86.19766222,55.03261228,41.72877084,52.57769625,17.28683423,1.564313808,0,0,0,0,0,4ŒŽ26“ú,2018
0,0,0,0,0,1.042875872,12.51451047,45.09773023,63.79264877,83.31900339,108.8281384,90.43844024,194.1783004,172.0761268,138.6929993,98.93763955,52.50717667,16.7467181,2.085751744,0,0,0,0,0,4ŒŽ27“ú,2018
0,0,0,0,0,5.214379361,23.42449568,48.60874812,82.35740255,142.3020819,134.0677225,177.9604167,187.3453152,171.1147257,144.7252236,106.1493702,59.77603333,14.71700094,2.090421294,0,0,0,0,0,4ŒŽ28“ú,2018
0,0,0,0,0,5.740486846,31.22360147,75.07151171,117.8148534,150.0050832,176.2106896,187.0092328,185.802214,170.1089922,144.3532407,103.6753659,57.56350102,16.24862791,2.60718968,0,0,0,0,0,4ŒŽ29“ú,2018
0,0,0,0,0,0,2.60718968,4.171503489,4.692941425,15.12170015,17.72888983,20.85751744,15.64313808,9.385882849,8.864444913,5.214379361,5.735817297,5.214379361,0.521437936,0,0,0,0,0,4ŒŽ30“ú,2018
0,0,0,0,0,6.257255233,22.47353215,68.10995967,61.01248508,135.6523196,155.8608042,192.7255614,188.4990865,166.3164278,142.4137207,99.89125302,56.94107548,15.23843888,3.654735102,0,0,0,0,0,5ŒŽ1“ú,2014
0,0,0,0,0,1.564313808,19.24408284,64.76109998,102.3430365,156.1267959,130.1500889,151.7236235,147.5489694,31.28627616,16.68601395,6.778693169,3.650065553,2.60718968,1.564313808,0,0,0,0,0,5ŒŽ2“ú,2014
0,0,0,0,0,5.214379361,21.74674007,46.9879327,101.5946686,135.2637678,148.9791429,189.6371006,184.2033601,119.8489893,115.2855615,74.46903475,21.37895538,3.650065553,0,0,0,0,0,0,5ŒŽ3“ú,2014
0,0,0,0,0,6.257255233,29.80604338,69.34870867,112.3646164,159.5311188,182.1057214,189.2998713,178.9785701,142.7127049,124.159532,100.6322544,49.55172248,16.72337035,3.128627616,0,0,0,0,0,5ŒŽ4“ú,2014
0,0,0,0,0,9.138194821,29.30383759,58.65102022,102.756079,154.6270426,182.3593142,193.6509742,187.6687935,167.3110203,134.2424376,94.24274264,57.98865424,16.28131475,4.697610974,0,0,0,0,0,5ŒŽ5“ú,2014
